Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free,tau_decorr_free_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_eff,tau_star,tau_geom,tau_0,tau_rot,D_r,mobility
0.5,0.2,0.15,,,,,,,,,,,,,4.766478,0.069041,0.0125,0.990126,,3.083813,2.942573,4.732,9.52381,7.236842,11.0,141.0,152.0,1.984,0.17,4.67,7.83,0.67,0.08,11.907,5.88235294117647
0.5,0.2,0.25,5.512415,0.068701,0.0125,0.986063,0.074083,0.028819,8.88922,0.5,0.55711,0.000176,0.99998,201.0,4.859784,0.086101,0.0125,0.990947,,3.26993,3.662267,4.652,4.609475,3.289474,5.0,147.0,152.0,1.985,0.15,1.32,9.18,0.58,0.08,13.231,6.666666666666667
0.5,0.2,0.3,5.512415,0.068701,0.0125,0.986063,0.074083,0.028819,8.88922,0.5,0.55711,0.000176,0.99998,201.0,4.971778,0.086101,0.0125,0.990947,,3.26993,3.662267,4.652,4.609475,3.289474,5.0,147.0,152.0,0.846,0.12,1.72,5.93,0.3,0.14,7.2505,8.333333333333334
0.5,0.2,0.35,5.512415,0.068701,0.0125,0.986063,0.074083,0.028819,8.88922,0.5,0.55711,0.000176,0.99998,201.0,5.015595,0.086101,0.0125,0.990947,,2.42041,2.68053,4.568,6.248644,4.188482,8.0,183.0,191.0,1.109,0.12,0.78,3.37,0.55,0.11,9.5075,8.333333333333334
0.5,0.2,0.4,5.659014,0.075126,0.0125,0.986983,0.083966,0.040914,8.979847,0.5,0.65708,0.001005,0.999534,201.0,5.084653,0.109328,0.0125,0.989729,,2.426996,2.643125,4.662,7.698888,5.235602,10.0,181.0,191.0,1.259,0.12,2.47,5.67,0.52,0.09,10.79,8.333333333333334
0.5,0.2,0.4,5.659014,0.075126,0.0125,0.986983,0.083966,0.040914,8.979847,0.5,0.65708,0.001005,0.999534,201.0,5.084653,0.109328,0.0125,0.989729,,2.426996,2.643125,4.662,7.698888,5.235602,10.0,181.0,191.0,1.493,0.1,1.27,5.07,0.33,0.07,14.935,10.0
0.5,0.2,0.4,5.659014,0.075126,0.0125,0.986983,0.083966,0.040914,8.979847,0.5,0.65708,0.001005,0.999534,201.0,5.084653,0.109328,0.0125,0.989729,,2.426996,2.643125,4.662,7.698888,5.235602,10.0,181.0,191.0,1.259,0.12,2.47,5.67,0.52,0.09,10.79,8.333333333333334
0.5,0.2,0.4,5.659014,0.075126,0.0125,0.986983,0.083966,0.040914,8.979847,0.5,0.65708,0.001005,0.999534,201.0,5.084653,0.109328,0.0125,0.989729,,2.426996,2.643125,4.662,7.698888,5.235602,10.0,181.0,191.0,1.493,0.1,1.27,5.07,0.33,0.07,14.935,10.0
0.5,0.2,0.5,5.801908,0.083304,0.0125,0.982907,0.097295,0.059091,9.471709,0.5,0.738544,0.000481,0.999916,201.0,5.227378,0.107133,0.0125,0.992351,,1.872562,1.937987,4.611,15.159414,8.898305,21.0,215.0,236.0,2.0,0.1,0.77,4.82,0.37,0.05,19.998,10.0
0.5,0.2,0.65,5.945465,0.097238,0.0125,0.981261,0.121962,0.085505,9.766992,0.5,0.995312,0.000181,0.999993,201.0,5.427881,0.140441,0.0125,0.998767,,1.397871,1.408177,4.417,23.577569,11.510791,32.0,246.0,278.0,1.549,0.08,0.82,2.53,0.17,0.05,18.589,12.5
0.5,0.2,0.8,6.01594,0.113364,0.0125,0.983981,0.150852,0.114463,10.01947,0.5,1.178395,0.000143,0.999997,201.0,5.538112,0.171813,0.0125,0.972368,,1.167264,1.192952,4.374,,,,,,1.468,0.07,0.1,1.37,0.17,0.05,22.027,14.285714285714285
0.5,0.2,1.0,6.019952,0.139357,0.0125,0.994383,0.197026,0.151828,10.575556,0.5,1.657335,0.00109,0.999914,201.0,5.648068,0.262682,0.0125,0.826374,,0.815907,0.787136,4.202,,,,,,1.977,0.07,0.08,0.1,0.15,0.03,29.65,14.285714285714285
0.5,0.3,0.15,,,,,,,,,,,,,4.709493,0.063112,0.0125,0.975277,,3.185696,2.89118,4.666,11.3804,9.448819,12.0,115.0,127.0,1.207,0.15,1.8,4.82,0.32,0.12,8.0473,6.666666666666667
0.5,0.3,0.25,5.451111,0.063268,0.0125,0.990907,0.068084,0.02717,8.647023,0.5,0.591206,0.000396,0.999911,201.0,4.809498,0.066719,0.0125,0.984116,,2.628402,2.662182,4.574,8.094849,6.285714,11.0,164.0,175.0,2.145,0.15,4.2,5.47,0.47,0.07,14.3,6.666666666666667
0.5,0.3,0.3,5.451111,0.063268,0.0125,0.990907,0.068084,0.02717,8.647023,0.5,0.591206,0.000396,0.999911,201.0,4.832471,0.072408,0.0125,0.989329,,2.919151,3.540831,4.574,8.094849,6.285714,11.0,164.0,175.0,1.886,0.15,2.98,7.05,0.45,0.08,12.575,6.666666666666667
0.5,0.3,0.35,5.451111,0.063268,0.0125,0.990907,0.068084,0.02717,8.647023,0.5,0.591206,0.000396,0.999911,201.0,4.863466,0.072408,0.0125,0.989329,,2.919151,3.540831,4.574,6.917165,5.357143,9.0,159.0,168.0,1.295,0.13,2.42,6.58,0.37,0.1,9.7098,7.692307692307692
0.5,0.3,0.4,5.536505,0.06812,0.0125,0.989741,0.074381,0.032949,8.799941,0.5,0.631056,0.000111,0.999994,201.0,4.900759,0.078953,0.0125,0.988143,,2.638889,2.707182,4.717,7.023629,5.882353,9.0,144.0,153.0,1.605,0.13,2.22,6.02,0.35,0.08,12.035,7.692307692307692
0.5,0.3,0.5,5.63037,0.073333,0.0125,0.990708,0.081725,0.040104,9.014971,0.5,0.653654,0.000162,0.999988,201.0,5.00301,0.089785,0.0125,0.988747,,2.301204,2.168222,4.667,12.005002,8.648649,16.0,169.0,185.0,1.455,0.1,1.37,4.12,0.23,0.07,14.551,10.0
0.5,0.3,0.65,5.755131,0.081788,0.0125,0.991189,0.094677,0.055665,9.288979,0.5,0.795836,0.000111,0.999996,201.0,5.141981,0.109665,0.0125,0.989619,,1.939242,2.236651,4.642,14.123477,9.895833,19.0,173.0,192.0,1.453,0.1,0.52,5.02,0.3,0.07,14.531,10.0
0.5,0.3,0.8,5.859625,0.091478,0.0125,0.988938,0.111044,0.074494,9.479707,0.5,0.929,0.000437,0.999956,201.0,5.290182,0.124764,0.0125,0.996817,,1.512708,1.454078,4.517,,,,,,1.007,0.08,1.13,2.92,0.23,0.08,12.089,12.5
0.5,0.3,1.0,5.961497,0.106751,0.0125,0.987237,0.137941,0.103388,9.823627,0.5,1.10065,0.000482,0.999962,201.0,5.428291,0.164181,0.0125,0.973817,,1.211691,1.172169,4.408,,,,,,1.437,0.07,0.12,4.1,0.17,0.05,21.558,14.285714285714285
0.6,0.05,0.4,5.880274,0.087375,0.0125,0.964494,0.103596,0.049377,8.834404,0.5,0.98228,0.001325,0.999638,201.0,5.55685,0.126801,0.0125,0.995015,,1.05461,0.979049,4.039,33.209666,14.72,92.0,533.0,625.0,1.412,0.07,0.1,0.12,0.17,0.05,21.178,14.285714285714285
0.6,0.2,0.4,5.533035,0.070532,0.0125,0.990458,0.076812,0.031863,7.495291,0.5,0.885232,0.002846,0.997948,201.0,5.072195,0.093656,0.0125,0.984249,,1.685166,1.841577,3.91,22.888283,12.857143,63.0,427.0,490.0,1.429,0.1,1.4,4.75,0.63,0.07,14.285,10.0
0.8,0.02,0.15,,,,,,,,,,,,,4.930219,0.066114,0.0125,0.985419,,3.103745,3.068661,2.975,14.475271,10.526316,20.0,170.0,190.0,1.763,0.22,1.38,2.7,0.72,0.12,8.1347,4.545454545454546
0.8,0.02,0.25,,,,,,,,,,,,,5.610582,0.100945,0.0125,0.998454,,1.617934,2.182597,3.093,35.357787,12.860892,49.0,332.0,381.0,0.886,0.05,0.08,1.28,0.12,0.06,17.718,20.0
0.8,0.02,0.35,,,,,,,,,,,,,5.838083,0.217057,0.0125,0.997903,,0.575679,0.530867,2.916,84.197682,20.909091,115.0,435.0,550.0,2.761,0.05,0.05,0.07,0.1,0.02,55.228,20.0
0.8,0.02,0.4,,,,,,,,,,,,,5.762406,0.303219,0.0125,0.927737,,0.523315,0.528254,2.543,124.662775,31.386861,172.0,376.0,548.0,3.028,0.03,0.05,0.05,0.1,0.01,90.832,33.333333333333336
0.8,0.02,0.5,,,,,,,,,,,,,5.531661,0.203492,0.0125,0.997636,,0.552311,0.51464,2.572,304.803842,61.482558,423.0,265.0,688.0,6.457,0.03,0.05,0.05,0.1,0.01,193.71,33.333333333333336
0.8,0.02,0.65,5.820433,0.18036,0.0125,0.981293,0.264144,0.188422,7.482076,0.5,3.994348,0.001724,0.999963,201.0,5.151627,0.296893,0.0125,0.900351,,0.453891,0.446114,2.566,510.990991,93.659181,709.0,48.0,757.0,7.902,0.03,0.05,0.05,0.1,0.0,237.06,33.333333333333336
0.8,0.04,0.15,,,,,,,,,,,,,4.878992,0.066114,0.0125,0.985419,,3.103745,3.068661,3.124,14.475271,10.526316,20.0,170.0,190.0,1.774,0.22,1.43,5.43,0.6,0.12,8.1868,4.545454545454546
0.8,0.04,0.25,,,,,,,,,,,,,5.358741,0.100945,0.0125,0.998454,,1.617934,2.182597,3.093,35.357787,12.860892,49.0,332.0,381.0,0.563,0.07,0.55,2.22,0.13,0.12,8.4482,14.285714285714285
0.8,0.04,0.35,,,,,,,,,,,,,5.756336,0.108012,0.0125,0.992578,,0.575679,0.530867,2.916,84.197682,20.909091,115.0,435.0,550.0,1.799,0.05,0.07,0.08,0.12,0.03,35.988,20.0
0.8,0.04,0.4,,,,,,,,,,,,,5.827994,0.303219,0.0125,0.927737,,0.523315,0.528254,2.543,124.662775,31.386861,172.0,376.0,548.0,2.138,0.05,0.07,0.07,0.1,0.02,42.768,20.0
0.8,0.04,0.5,,,,,,,,,,,,,5.814057,0.16003,0.0125,0.997173,,0.552311,0.51464,2.572,304.803842,61.482558,423.0,265.0,688.0,3.82,0.05,0.05,0.05,0.1,0.01,76.392,20.0
0.8,0.04,0.65,5.820433,0.18036,0.0125,0.981293,0.264144,0.188422,7.482076,0.5,3.994348,0.001724,0.999963,201.0,5.606466,0.296893,0.0125,0.900351,,0.453891,0.446114,2.566,510.990991,93.659181,709.0,48.0,757.0,7.402,0.03,0.05,0.05,0.1,0.0,222.06,33.333333333333336
0.8,0.06,0.15,,,,,,,,,,,,,1.645476,0.066114,0.0125,0.985419,,3.103745,3.068661,3.124,14.475271,10.526316,20.0,170.0,190.0,2.135,0.2,0.72,6.92,0.92,0.09,10.674,5.0
0.8,0.06,0.25,,,,,,,,,,,,,1.62634,0.100945,0.0125,0.998454,,1.617934,2.182597,3.21,35.357787,12.860892,49.0,332.0,381.0,1.348,0.08,0.42,1.85,0.53,0.06,16.174,12.5
0.8,0.06,0.35,,,,,,,,,,,,,1.617414,0.108012,0.0125,0.992578,,0.575679,0.530867,2.916,84.197682,20.909091,115.0,435.0,550.0,1.006,0.05,0.1,1.02,0.13,0.05,20.116,20.0
0.8,0.06,0.4,5.818565,0.078389,0.0125,0.957348,0.08801,0.042233,6.173993,0.5,1.101162,0.00015,0.999996,201.0,1.622969,0.303219,0.0125,0.927737,,0.523315,0.528254,2.543,124.662775,31.386861,172.0,376.0,548.0,1.48,0.05,0.07,0.08,0.12,0.03,29.609,20.0
0.8,0.06,0.5,,,,,,,,,,,,,5.79656,0.132203,0.0125,0.995553,,0.552311,0.51464,2.572,304.803842,61.482558,423.0,265.0,688.0,2.593,0.05,0.07,0.07,0.1,0.02,51.869,20.0
0.8,0.06,0.65,5.820433,0.120218,0.0125,0.988551,0.264144,0.188422,7.482076,0.5,3.994348,0.001724,0.999963,201.0,5.803764,0.296893,0.0125,0.900351,,0.453891,0.446114,2.566,510.990991,93.659181,709.0,48.0,757.0,2.864,0.03,0.05,0.05,0.1,0.01,85.92,33.333333333333336
0.8,0.08,0.15,,,,,,,,,,,,,1.630223,0.066114,0.0125,0.985419,,3.103745,3.068661,3.124,5.077574,2.777778,6.0,210.0,216.0,1.882,0.17,1.35,3.72,0.38,0.09,11.292,5.88235294117647
0.8,0.08,0.25,,,,,,,,,,,,,1.633618,0.076489,0.0125,0.984847,,1.617934,2.182597,3.21,12.976313,4.713805,14.0,283.0,297.0,0.903,0.1,0.62,3.12,0.38,0.11,9.0281,10.0
0.8,0.08,0.35,,,,,,,,,,,,,1.624895,0.108012,0.0125,0.992578,,0.785532,0.776403,2.916,33.40895,9.803922,45.0,414.0,459.0,1.221,0.07,0.28,0.52,0.37,0.05,18.311,14.285714285714285
0.8,0.08,0.4,5.818565,0.078389,0.0125,0.957348,0.08801,0.042233,6.173993,0.5,1.101162,0.00015,0.999996,201.0,1.632396,0.142869,0.0125,0.998254,,1.209792,1.375605,2.762,53.060389,15.09434,72.0,405.0,477.0,0.95,0.05,0.1,0.8,0.13,0.05,19.002,20.0
0.8,0.08,0.5,,,,,,,,,,,,,5.693544,0.132203,0.0125,0.995553,,0.552311,0.51464,2.572,96.284198,22.091062,131.0,462.0,593.0,2.264,0.05,0.07,0.07,0.12,0.02,45.277,20.0
0.8,0.08,0.65,5.820433,0.120218,0.0125,0.988551,0.264144,0.188422,7.482076,0.5,3.994348,0.001724,0.999963,201.0,5.803365,0.296893,0.0125,0.900351,,0.453891,0.446114,2.566,283.146066,60.681115,392.0,254.0,646.0,2.408,0.05,0.05,0.07,0.1,0.02,48.16,20.0
0.8,0.1,0.15,,,,,,,,,,,,,1.633176,0.066114,0.0125,0.985419,,3.2,3.125236,3.124,,,,,,1.69,0.15,0.9,1.03,0.55,0.09,11.267,6.666666666666667
0.8,0.1,0.25,,,,,,,,,,,,,1.636779,0.076489,0.0125,0.984847,,1.991204,2.184719,3.21,,,,,,0.751,0.1,0.4,2.33,0.5,0.13,7.5061,10.0
0.8,0.1,0.35,,,,,,,,,,,,,1.63085,0.07624,0.0125,0.986267,,1.48168,1.46989,3.188,,,,,,1.337,0.07,0.25,4.0,0.33,0.05,20.048,14.285714285714285
0.8,0.1,0.4,5.818565,0.078389,0.0125,0.957348,0.08801,0.042233,6.173993,0.5,1.101162,0.00015,0.999996,201.0,1.607272,0.142869,0.0125,0.998254,,1.209792,1.375605,2.975,,,,,,1.234,0.07,0.17,1.82,0.28,0.05,18.506,14.285714285714285
0.8,0.1,0.5,,,,,,,,,,,,,5.613883,0.132203,0.0125,0.995553,,0.810113,0.877674,2.991,51.048089,12.969925,69.0,463.0,532.0,1.21,0.05,0.07,0.08,0.12,0.04,24.191,20.0
0.8,0.1,0.65,5.820433,0.120218,0.0125,0.988551,0.264144,0.188422,7.482076,0.5,3.994348,0.001724,0.999963,201.0,5.753905,0.296893,0.0125,0.900351,,0.653125,0.638093,2.566,136.827365,29.780564,190.0,448.0,638.0,2.744,0.05,0.07,0.07,0.12,0.02,54.875,20.0
0.8,0.1,1.0,,,,,,,,,,,,,5.681791,0.928863,0.0125,0.722329,,0.427026,0.395069,2.484,274.423271,57.926829,380.0,276.0,656.0,4.559,0.03,0.05,0.05,0.1,0.01,136.77,33.333333333333336
0.8,0.1,3.0,,,,,,,,,,,,,4.768974,,,,,0.283815,0.238379,2.293,,,,,,13.592,0.03,0.05,0.05,0.1,0.0,407.77,33.333333333333336
0.8,0.1,5.0,,,,,,,,,,,,,4.667018,,,,,0.247605,0.185464,2.268,,,,,,9.243,0.03,0.05,0.05,0.1,0.0,277.28,33.333333333333336
0.8,0.1,10.0,,,,,,,,,,,,,4.85331,,,,,0.219877,0.188754,2.165,,,,,,16.306,0.03,0.05,0.05,0.1,0.0,489.17,33.333333333333336
0.8,0.15,0.15,,,,,,,,,,,,,1.638897,0.067028,0.0125,0.990677,,3.2,3.125236,3.114,,,,,,1.228,0.12,0.9,4.35,0.37,0.1,10.525,8.333333333333334
0.8,0.15,0.25,,,,,,,,,,,,,1.633542,0.064294,0.0125,0.989444,,1.991204,2.184719,3.21,,,,,,1.456,0.1,0.42,3.4,0.5,0.07,14.56,10.0
0.8,0.15,0.35,,,,,,,,,,,,,1.627638,0.07624,0.0125,0.986267,,2.251282,2.643591,3.188,,,,,,1.515,0.08,0.53,1.82,0.28,0.06,18.181,12.5
0.8,0.15,0.4,5.818565,0.078389,0.0125,0.957348,0.08801,0.042233,6.173993,0.5,1.101162,0.00015,0.999996,201.0,1.625762,0.081231,0.0125,0.985378,,1.209792,1.375605,3.186,,,,,,1.107,0.07,0.23,2.78,0.3,0.06,16.606,14.285714285714285
0.8,0.15,0.5,,,,,,,,,,,,,5.357487,0.132203,0.0125,0.995553,,0.954386,0.894935,2.991,22.678317,7.077626,31.0,407.0,438.0,1.261,0.07,0.18,2.23,0.23,0.05,18.915,14.285714285714285
0.8,0.15,0.65,6.051382,0.120218,0.0125,0.988551,0.161888,0.122169,6.623793,0.5,2.127748,0.001257,0.999931,201.0,5.565535,0.200972,0.0125,0.999581,,0.653125,0.638093,2.735,47.522339,12.896825,65.0,439.0,504.0,1.634,0.05,0.07,0.1,0.12,0.03,32.673,20.0
0.8,0.2,0.15,,,,,,,,,,,,,4.694531,0.056798,0.0125,0.993759,,2.815407,2.735521,3.153,8.920928,5.612245,11.0,185.0,196.0,1.722,0.12,1.58,4.48,0.47,0.07,14.764,8.333333333333334
0.8,0.2,0.25,,,,,,,,,,,,,4.834226,0.064923,0.0125,0.992043,,2.233333,2.231091,3.189,10.408922,6.896552,14.0,189.0,203.0,1.697,0.1,0.88,4.62,0.4,0.06,16.966,10.0
0.8,0.2,0.35,,,,,,,,,,,,,4.96545,0.070839,0.0125,0.992283,,1.955531,1.975724,3.185,14.007782,7.228916,18.0,231.0,249.0,2.187,0.1,1.33,3.17,0.3,0.05,21.867,10.0
0.8,0.2,0.4,,,,,,,,,,,,,5.011513,0.074845,0.0125,0.993417,,2.022673,1.896534,3.071,8.260325,4.954955,11.0,211.0,222.0,1.421,0.08,0.85,2.52,0.33,0.06,17.049,12.5
0.8,0.2,0.5,,,,,,,,,,,,,5.140779,0.08851,0.0125,0.989593,,1.757315,1.904812,3.114,14.669927,8.130081,20.0,226.0,246.0,1.808,0.07,0.22,2.52,0.25,0.04,27.126,14.285714285714285
0.8,0.2,0.65,5.87345,0.086345,0.0125,0.978587,0.100864,0.059884,6.163588,0.5,1.305891,0.000557,0.999964,201.0,5.355289,0.109886,0.0125,0.989596,,1.223684,1.1704,2.995,16.534447,7.166124,22.0,285.0,307.0,1.257,0.05,0.2,2.15,0.23,0.04,25.144,20.0
0.8,0.3,0.15,,,,,,,,,,,,,4.706252,0.050787,0.0125,0.98795,,2.225543,2.409534,3.203,15.723794,10.994764,21.0,170.0,191.0,1.811,0.1,1.1,6.27,0.38,0.06,18.108,10.0
0.8,0.3,0.25,,,,,,,,,,,,,4.755218,0.05611,0.0125,0.990934,,1.968168,1.785893,3.117,13.195343,7.234043,17.0,218.0,235.0,1.692,0.1,3.32,4.68,0.35,0.06,16.92,10.0
0.8,0.3,0.35,,,,,,,,,,,,,4.882354,0.062571,0.0125,0.993484,,2.094411,2.540645,3.141,11.849414,9.039548,16.0,161.0,177.0,2.143,0.1,1.87,3.25,0.28,0.05,21.431,10.0
0.8,0.3,0.4,,,,,,,,,,,,,4.931893,0.065314,0.0125,0.99404,,1.82767,1.728307,3.219,12.376137,7.45614,17.0,211.0,228.0,1.922,0.08,0.87,3.0,0.33,0.04,23.059,12.5
0.8,0.3,0.5,,,,,,,,,,,,,4.964438,0.071954,0.0125,0.992696,,1.859135,1.760948,3.125,8.202154,4.845815,11.0,216.0,227.0,1.916,0.08,1.73,4.08,0.37,0.04,22.993,12.5
0.8,0.3,0.65,,,,,,,,,,,,,5.083255,0.081672,0.0125,0.993316,,1.492095,1.602416,3.031,17.405928,8.214286,23.0,257.0,280.0,1.187,0.07,0.45,3.42,0.47,0.06,17.809,14.285714285714285
1.0,0.02,0.15,5.332403,0.020635,0.0125,0.512394,0.038187,0.058834,9.94595,0.5,13.848177,0.038392,0.998473,201.0,4.855339,0.057862,0.0125,0.983822,,3.728059,4.157763,2.766,18.729677,10.666667,24.0,201.0,225.0,1.336,0.22,0.95,3.9,0.72,0.16,6.1658,4.545454545454546
1.0,0.02,0.25,5.643523,0.070809,0.0125,0.906879,0.080612,0.087218,5.238116,0.5,3.147559,0.012551,0.996846,201.0,5.391672,0.075286,0.0125,0.989212,,2.115044,2.445546,2.765,21.306122,7.631579,29.0,351.0,380.0,0.94,0.07,0.22,0.45,0.47,0.07,14.099,14.285714285714285
1.0,0.02,0.35,,,,,,,,,,,,,5.81422,0.108217,0.0125,0.997152,,1.452366,1.547808,2.311,64.570738,15.949821,89.0,469.0,558.0,1.44,0.03,0.05,0.05,0.1,0.02,43.189,33.333333333333336
1.0,0.02,0.4,5.459554,0.074537,0.0125,0.969217,0.079599,0.021328,4.632863,0.5,0.78522,0.00044,0.999937,201.0,5.858205,0.132758,0.0125,0.997796,,0.692478,0.644436,2.525,104.474002,22.712934,144.0,490.0,634.0,2.065,0.03,0.05,0.05,0.1,0.02,61.942,33.333333333333336
1.0,0.02,0.5,,,,,,,,,,,,,5.729042,0.336145,0.0125,0.80576,,0.680578,0.657711,2.332,238.118215,40.768278,329.0,478.0,807.0,3.66,0.03,0.05,0.05,0.08,0.01,109.79,33.333333333333336
1.0,0.02,0.65,5.917281,0.152234,0.0125,0.982577,0.223099,0.166361,5.788823,0.5,4.25491,0.001356,0.99998,201.0,5.347537,0.339333,0.0125,0.830063,,0.438313,0.420911,2.148,526.442308,79.956188,730.0,183.0,913.0,10.049,0.03,0.03,0.05,0.08,0.0,301.48,33.333333333333336
1.0,0.04,0.15,5.332403,0.020635,0.0125,0.512394,0.038187,0.058834,9.94595,0.5,13.848177,0.038392,0.998473,201.0,4.787536,0.057862,0.0125,0.983822,,3.728059,4.157763,2.766,18.729677,10.666667,24.0,201.0,225.0,1.629,0.18,1.02,2.77,0.57,0.11,8.885,5.555555555555555
1.0,0.04,0.25,5.643523,0.070809,0.0125,0.906879,0.080612,0.087218,5.238116,0.5,3.147559,0.012551,0.996846,201.0,5.216678,0.075286,0.0125,0.989212,,2.115044,2.445546,2.611,21.306122,7.631579,29.0,351.0,380.0,0.979,0.08,0.35,1.25,0.52,0.09,11.75,12.5
1.0,0.04,0.35,,,,,,,,,,,,,5.626915,0.108217,0.0125,0.997152,,1.32054,1.426771,2.311,64.570738,15.949821,89.0,469.0,558.0,1.414,0.05,0.07,0.65,0.12,0.04,28.274,20.0
1.0,0.04,0.4,5.459554,0.074537,0.0125,0.969217,0.079599,0.021328,4.632863,0.5,0.78522,0.00044,0.999937,201.0,5.752017,0.094902,0.0125,0.986124,,0.692478,0.644436,2.52,104.474002,22.712934,144.0,490.0,634.0,1.165,0.03,0.05,0.07,0.1,0.03,34.943,33.333333333333336
1.0,0.04,0.5,,,,,,,,,,,,,5.83544,0.336145,0.0125,0.80576,,0.680578,0.657711,2.332,238.118215,40.768278,329.0,478.0,807.0,2.347,0.03,0.05,0.05,0.1,0.01,70.405,33.333333333333336
1.0,0.04,0.65,5.917281,0.152234,0.0125,0.982577,0.223099,0.166361,5.788823,0.5,4.25491,0.001356,0.99998,201.0,5.728768,0.339333,0.0125,0.830063,,0.438313,0.420911,2.2,526.442308,79.956188,730.0,183.0,913.0,4.609,0.03,0.05,0.05,0.08,0.01,138.28,33.333333333333336
1.0,0.06,0.15,5.332403,0.024788,0.0125,0.882244,0.043476,0.028764,4.266423,0.5,13.848177,0.038392,0.998473,201.0,1.636936,0.058393,0.0125,0.98532,,3.728059,4.157763,2.766,18.729677,10.666667,24.0,201.0,225.0,1.157,0.17,0.58,2.02,0.62,0.14,6.9421,5.88235294117647
1.0,0.06,0.25,5.643523,0.064839,0.0125,0.94399,0.064195,0.025827,5.238116,0.5,3.147559,0.012551,0.996846,201.0,1.6383,0.06612,0.0125,0.986535,,2.115044,2.445546,2.517,21.306122,7.631579,29.0,351.0,380.0,1.07,0.08,0.28,1.5,0.53,0.08,12.84,12.5
1.0,0.06,0.35,,,,,,,,,,,,,1.64654,0.108217,0.0125,0.997152,,1.58873,1.626543,2.311,64.570738,15.949821,89.0,469.0,558.0,0.838,0.05,0.2,0.43,0.47,0.06,16.76,20.0
1.0,0.06,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,1.636423,0.094902,0.0125,0.986124,,0.692478,0.644436,2.671,104.474002,22.712934,144.0,490.0,634.0,1.358,0.05,0.08,0.78,0.32,0.04,27.163,20.0
1.0,0.06,0.5,,,,,,,,,,,,,5.76198,0.11295,0.0125,0.990832,,0.680578,0.657711,2.332,238.118215,40.768278,329.0,478.0,807.0,1.357,0.03,0.05,0.07,0.1,0.02,40.71,33.333333333333336
1.0,0.06,0.65,5.917281,0.152234,0.0125,0.982577,0.137688,0.097864,5.788823,0.5,4.25491,0.001356,0.99998,201.0,5.81111,0.174396,0.0125,0.997238,,0.438313,0.420911,2.2,526.442308,79.956188,730.0,183.0,913.0,3.134,0.03,0.05,0.05,0.08,0.01,94.017,33.333333333333336
1.0,0.08,0.15,5.332403,0.024788,0.0125,0.882244,0.043476,0.028764,4.266423,0.5,13.848177,0.038392,0.998473,201.0,1.63196,0.058393,0.0125,0.98532,,3.728059,4.157763,2.766,8.26067,3.968254,10.0,242.0,252.0,1.876,0.15,0.8,2.02,0.5,0.08,12.504,6.666666666666667
1.0,0.08,0.25,5.643523,0.064839,0.0125,0.94399,0.064195,0.025827,5.238116,0.5,3.147559,0.012551,0.996846,201.0,1.652148,0.06612,0.0125,0.986535,,2.115044,2.445546,2.517,19.703535,7.843137,24.0,282.0,306.0,0.972,0.1,0.45,1.45,0.53,0.1,9.7199,10.0
1.0,0.08,0.35,,,,,,,,,,,,,1.627842,0.108217,0.0125,0.997152,,1.58873,1.626543,2.726,34.979757,10.212766,48.0,422.0,470.0,1.891,0.07,0.22,0.9,0.42,0.04,28.367,14.285714285714285
1.0,0.08,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,1.61963,0.094902,0.0125,0.986124,,0.692478,0.644436,2.671,43.946368,10.912343,61.0,498.0,559.0,1.413,0.05,0.17,1.03,0.22,0.04,28.262,20.0
