Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free,tau_decorr_free_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_eff,tau_star,tau_geom,tau_0,tau_rot,D_r,mobility
1.0,0.08,0.5,,,,,,,,,,,,,5.613533,0.11295,0.0125,0.990832,,0.680578,0.657711,2.332,90.774465,18.340611,126.0,561.0,687.0,1.818,0.05,0.07,1.08,0.12,0.03,36.363,20.0
1.0,0.08,0.65,5.917281,0.152234,0.0125,0.982577,0.137688,0.097864,5.788823,0.5,4.25491,0.001356,0.99998,201.0,5.796002,0.174396,0.0125,0.997238,,0.438313,0.420911,2.2,225.856885,39.720812,313.0,475.0,788.0,1.953,0.03,0.05,0.05,0.1,0.02,58.597,33.333333333333336
1.0,0.1,0.15,5.332403,0.024788,0.0125,0.882244,0.043476,0.028764,4.266423,0.5,13.848177,0.038392,0.998473,201.0,1.631448,0.058393,0.0125,0.98532,,3.728059,4.157763,2.766,,,,,,1.614,0.13,0.4,2.03,0.55,0.08,12.102,7.692307692307692
1.0,0.1,0.2,5.643523,0.064839,0.0125,0.94399,0.064195,0.025827,5.238116,0.5,3.147559,0.012551,0.996846,201.0,5.110021,0.06612,0.0125,0.986535,,2.115044,2.445546,2.517,56.31068,17.901235,29.0,133.0,162.0,1.248,0.07,0.12,0.82,0.13,0.05,18.726,14.285714285714285
1.0,0.1,0.25,5.643523,0.064839,0.0125,0.94399,0.064195,0.025827,5.238116,0.5,3.147559,0.012551,0.996846,201.0,1.643677,0.06612,0.0125,0.986535,,2.115044,2.445546,2.517,56.31068,17.901235,29.0,133.0,162.0,1.447,0.1,0.28,1.18,0.4,0.07,14.472,10.0
1.0,0.1,0.35,,,,,,,,,,,,,1.600142,0.076451,0.0125,0.986255,,1.819182,1.966372,2.674,,,,,,0.984,0.07,0.17,1.7,0.2,0.07,14.762,14.285714285714285
1.0,0.1,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,5.177032,0.076199,0.0125,0.991789,,1.283019,1.385104,2.667,36.474164,13.513514,20.0,128.0,148.0,1.527,0.07,0.18,0.68,0.35,0.04,22.901,14.285714285714285
1.0,0.1,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,5.177032,0.076199,0.0125,0.991789,,1.283019,1.385104,2.667,36.474164,13.513514,20.0,128.0,148.0,1.291,0.07,0.2,1.52,0.28,0.05,19.362,14.285714285714285
1.0,0.1,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,5.177032,0.076199,0.0125,0.991789,,1.283019,1.385104,2.667,36.474164,13.513514,20.0,128.0,148.0,1.527,0.07,0.18,0.68,0.35,0.04,22.901,14.285714285714285
1.0,0.1,0.4,5.459554,0.074537,0.0125,0.969217,0.073602,0.020785,4.753773,0.5,0.78522,0.00044,0.999937,201.0,5.177032,0.076199,0.0125,0.991789,,1.283019,1.385104,2.667,36.474164,13.513514,20.0,128.0,148.0,1.291,0.07,0.2,1.52,0.28,0.05,19.362,14.285714285714285
1.0,0.1,0.5,,,,,,,,,,,,,5.491335,0.11295,0.0125,0.990832,,0.680578,0.657711,2.332,38.576628,9.51526,53.0,504.0,557.0,1.482,0.05,0.08,1.57,0.12,0.03,29.632,20.0
1.0,0.1,0.6,5.751263,0.083468,0.0125,0.97147,0.091005,0.033531,5.054966,0.5,0.836794,0.003543,0.996444,201.0,5.405866,0.107753,0.0125,0.992032,,0.905699,0.914538,2.57,39.978847,12.727273,21.0,144.0,165.0,0.288,0.05,0.08,0.1,0.12,0.17,5.7542,20.0
1.0,0.1,0.65,5.917281,0.152234,0.0125,0.982577,0.137688,0.097864,5.788823,0.5,4.25491,0.001356,0.99998,201.0,5.724357,0.174396,0.0125,0.997238,,0.438313,0.420911,2.2,111.242123,21.965318,152.0,540.0,692.0,1.517,0.03,0.05,0.07,0.1,0.02,45.5,33.333333333333336
1.0,0.1,1.0,,,,,,,,,,,,,5.725652,0.371383,0.0125,0.884194,,0.376255,0.345533,2.0,244.350453,42.336683,337.0,459.0,796.0,4.639,0.03,0.05,0.05,0.08,0.01,139.17,33.333333333333336
1.0,0.1,3.0,,,,,,,,,,,,,4.679867,,,,,0.233042,0.199848,1.765,,,,,,17.963,0.03,0.03,0.03,0.08,0.0,538.9,33.333333333333336
1.0,0.1,5.0,,,,,,,,,,,,,4.729208,,,,,0.193644,0.153909,1.687,,,,,,16.694,0.03,0.03,0.03,0.08,0.0,500.82,33.333333333333336
1.0,0.1,10.0,,,,,,,,,,,,,4.82929,,,,,0.166504,0.119861,1.553,,,,,,12.957,0.03,0.03,0.03,0.08,0.0,388.7,33.333333333333336
1.0,0.15,0.15,5.38873,0.024788,0.0125,0.882244,0.043476,0.028764,4.266423,0.5,1.169757,0.003937,0.997751,201.0,1.627477,0.058393,0.0125,0.98532,,2.419123,2.303627,2.732,,,,,,1.751,0.12,2.0,3.27,0.3,0.07,15.008,8.333333333333334
1.0,0.15,0.25,5.341733,0.064839,0.0125,0.94399,0.064195,0.025827,4.251672,0.5,1.230133,0.006558,0.994375,201.0,1.632522,0.06612,0.0125,0.986535,,2.126582,2.482231,2.517,56.31068,17.901235,29.0,133.0,162.0,2.491,0.1,0.28,1.4,0.4,0.04,24.914,10.0
1.0,0.15,0.35,,,,,,,,,,,,,1.629292,0.076451,0.0125,0.986255,,1.819182,1.966372,2.674,,,,,,1.318,0.08,0.6,3.47,0.28,0.06,15.818,12.5
1.0,0.15,0.4,5.706667,0.07173,0.0125,0.955948,0.073602,0.020785,4.753773,0.5,0.827493,0.002919,0.99753,201.0,1.641858,0.076199,0.0125,0.991789,,1.283019,1.385104,2.667,36.474164,13.513514,20.0,128.0,148.0,1.235,0.07,0.32,1.6,0.4,0.05,18.531,14.285714285714285
1.0,0.15,0.5,,,,,,,,,,,,,5.242165,0.11295,0.0125,0.990832,,1.23272,1.320601,2.465,31.698113,9.74478,42.0,389.0,431.0,0.922,0.05,0.2,1.22,0.27,0.05,18.441,20.0
1.0,0.15,0.65,6.038257,0.107707,0.0125,0.982487,0.137688,0.097864,5.221329,0.5,2.446767,0.000378,0.999995,201.0,5.480481,0.174396,0.0125,0.997238,,0.976761,0.896053,2.297,50.0,12.734082,68.0,466.0,534.0,1.736,0.05,0.07,1.2,0.12,0.03,34.72,20.0
1.0,0.2,0.15,5.22576,0.05066,0.0125,0.918762,0.040012,0.019983,4.165191,0.5,0.898826,0.002272,0.99873,201.0,4.640675,0.052612,0.0125,0.994166,,2.264323,2.028651,2.713,15.565164,9.633028,21.0,197.0,218.0,1.589,0.1,1.18,4.78,0.4,0.06,15.885,10.0
1.0,0.2,0.25,5.290903,0.053817,0.0125,0.956501,0.05212,0.020792,4.226531,0.5,1.067388,0.002607,0.998814,201.0,4.74975,0.05844,0.0125,0.995791,,2.231746,2.384047,2.698,13.497188,9.0,18.0,182.0,200.0,1.758,0.08,0.67,6.08,0.38,0.05,21.095,12.5
1.0,0.2,0.35,,,,,,,,,,,,,4.885361,0.064737,0.0125,0.990184,,1.91533,1.967886,2.714,13.675978,6.640625,17.0,239.0,256.0,1.194,0.08,0.35,2.45,0.4,0.07,14.324,12.5
1.0,0.2,0.4,5.425583,0.062952,0.0125,0.985077,0.065714,0.022013,4.656473,0.5,1.220288,0.002171,0.99937,201.0,4.948391,0.067351,0.0125,0.990269,,1.680426,1.785941,2.681,13.162706,6.521739,18.0,258.0,276.0,0.852,0.07,0.38,3.32,0.43,0.08,12.78,14.285714285714285
1.0,0.2,0.5,,,,,,,,,,,,,5.077978,0.075308,0.0125,0.987233,,1.653788,1.586194,2.632,16.619831,8.013937,23.0,264.0,287.0,1.778,0.07,0.18,2.52,0.22,0.04,26.674,14.285714285714285
1.0,0.2,0.65,5.807102,0.079906,0.0125,0.976886,0.090825,0.046859,4.905643,0.5,1.431935,0.000408,0.999984,201.0,5.258848,0.08992,0.0125,0.989249,,1.327152,1.251457,2.514,19.704034,7.563025,27.0,330.0,357.0,1.231,0.05,0.13,1.93,0.25,0.04,24.612,20.0
1.0,0.3,0.15,,,,,,,,,,,,,4.827181,0.047048,0.0125,0.992588,,1.545317,1.770655,2.684,16.48136,9.292035,21.0,205.0,226.0,1.584,0.1,0.58,3.6,0.62,0.06,15.844,10.0
1.0,0.3,0.25,,,,,,,,,,,,,4.732641,0.05066,0.0125,0.994737,,1.984272,1.891316,2.639,13.781987,7.335907,19.0,240.0,259.0,1.896,0.08,2.13,4.37,0.37,0.04,22.746,12.5
1.0,0.3,0.35,,,,,,,,,,,,,4.954309,0.055488,0.0125,0.995803,,1.463363,1.84304,2.667,11.940299,6.299213,16.0,238.0,254.0,1.912,0.08,0.55,6.07,0.28,0.04,22.95,12.5
1.0,0.3,0.4,,,,,,,,,,,,,4.901562,0.058549,0.0125,0.993668,,1.602827,1.714043,2.65,15.006253,7.782101,20.0,237.0,257.0,1.765,0.08,0.92,4.42,0.28,0.05,21.184,12.5
1.0,0.3,0.5,,,,,,,,,,,,,4.996351,0.063207,0.0125,0.994538,,1.419106,1.484524,2.559,18.344884,9.259259,25.0,245.0,270.0,1.46,0.07,0.9,2.8,0.37,0.05,21.902,14.285714285714285
1.0,0.3,0.65,,,,,,,,,,,,,5.154012,0.071469,0.0125,0.990388,,1.405303,1.458688,2.608,12.87337,7.296137,17.0,216.0,233.0,1.562,0.07,0.3,2.12,0.32,0.04,23.433,14.285714285714285
1.18,0.1,0.4,,,,,,,,,,,,,5.163691,0.07446,0.0125,0.984354,,1.575833,1.590169,2.281,18.783865,6.132075,26.0,398.0,424.0,1.275,0.07,0.22,1.93,0.38,0.05,19.132,14.285714285714285
1.2,0.02,0.15,,,,,,,,,,,,,4.775933,0.052964,0.0125,0.982652,,2.751996,3.044958,2.037,15.272727,9.012876,21.0,212.0,233.0,1.726,0.2,0.97,4.35,0.62,0.12,8.628,5.0
1.2,0.02,0.25,,,,,,,,,,,,,5.272317,0.061813,0.0125,0.976571,,1.142562,1.411248,2.323,24.304419,8.461538,33.0,357.0,390.0,0.944,0.07,0.25,0.8,0.37,0.07,14.156,14.285714285714285
1.2,0.02,0.35,,,,,,,,,,,,,5.713981,0.074145,0.0125,0.982966,,0.867634,0.819239,2.176,48.94932,11.640212,66.0,501.0,567.0,0.955,0.03,0.05,0.07,0.1,0.03,28.648,33.333333333333336
1.2,0.02,0.4,,,,,,,,,,,,,5.843561,0.103973,0.0125,0.995362,,0.855747,0.873737,2.073,72.158749,14.836795,100.0,574.0,674.0,1.935,0.03,0.05,0.05,0.08,0.02,58.054,33.333333333333336
1.2,0.02,0.5,,,,,,,,,,,,,5.835127,0.264269,0.0125,0.929256,,0.531565,0.466131,1.722,178.560001,27.896513,248.0,641.0,889.0,4.228,0.03,0.03,0.05,0.08,0.01,126.83,33.333333333333336
1.2,0.02,0.65,5.967295,0.132925,0.0125,0.983039,0.18723,0.140065,4.701484,0.5,4.142855,0.001711,0.999966,201.0,5.488418,0.206547,0.0125,0.999078,,0.275492,0.257033,1.724,488.880002,65.730881,679.0,354.0,1033.0,8.686,0.03,0.03,0.03,0.07,0.0,260.59,33.333333333333336
1.2,0.04,0.15,,,,,,,,,,,,,4.696924,0.054829,0.0125,0.983049,,2.751996,3.044958,2.037,15.272727,9.012876,21.0,212.0,233.0,1.863,0.18,1.12,3.27,0.63,0.1,10.162,5.555555555555555
1.2,0.04,0.25,,,,,,,,,,,,,5.084738,0.061813,0.0125,0.976571,,1.142562,1.411248,2.323,24.304419,8.461538,33.0,357.0,390.0,1.101,0.08,0.25,0.88,0.5,0.08,13.213,12.5
1.2,0.04,0.35,,,,,,,,,,,,,5.480865,0.074145,0.0125,0.982966,,0.867634,0.819239,2.176,48.94932,11.640212,66.0,501.0,567.0,1.153,0.05,0.2,0.47,0.33,0.04,23.061,20.0
1.2,0.04,0.4,,,,,,,,,,,,,5.603719,0.103973,0.0125,0.995362,,0.855747,0.873737,2.073,72.158749,14.836795,100.0,574.0,674.0,1.155,0.03,0.07,0.5,0.12,0.03,34.662,33.333333333333336
1.2,0.04,0.5,,,,,,,,,,,,,5.819443,0.109041,0.0125,0.990433,,0.531565,0.466131,1.722,178.560001,27.896513,248.0,641.0,889.0,1.608,0.03,0.05,0.05,0.08,0.02,48.252,33.333333333333336
1.2,0.04,0.65,5.967295,0.132925,0.0125,0.983039,0.18723,0.140065,4.701484,0.5,4.142855,0.001711,0.999966,201.0,5.827419,0.1632,0.0125,0.99766,,0.275492,0.257033,1.724,488.880002,65.730881,679.0,354.0,1033.0,3.855,0.03,0.03,0.05,0.08,0.01,115.65,33.333333333333336
1.2,0.06,0.15,,,,,,,,,,,,,1.646036,0.054829,0.0125,0.983049,,2.751996,3.044958,2.037,15.272727,9.012876,21.0,212.0,233.0,2.32,0.15,0.7,1.68,0.38,0.06,15.469,6.666666666666667
1.2,0.06,0.25,,,,,,,,,,,,,1.637198,0.061813,0.0125,0.976571,,1.142562,1.411248,2.323,24.304419,8.461538,33.0,357.0,390.0,1.487,0.1,0.27,0.87,0.38,0.07,14.869,10.0
1.2,0.06,0.35,,,,,,,,,,,,,1.630846,0.074145,0.0125,0.982966,,0.867634,0.819239,2.176,48.94932,11.640212,66.0,501.0,567.0,1.117,0.05,0.2,0.52,0.32,0.04,22.332,20.0
1.2,0.06,0.4,,,,,,,,,,,,,1.635609,0.07446,0.0125,0.984354,,1.575833,1.590169,2.073,72.158749,14.836795,100.0,574.0,674.0,1.509,0.05,0.17,0.23,0.28,0.03,30.185,20.0
1.2,0.06,0.5,,,,,,,,,,,,,5.67192,0.109041,0.0125,0.990433,,0.531565,0.466131,1.722,178.560001,27.896513,248.0,641.0,889.0,1.245,0.03,0.07,0.3,0.1,0.03,37.34,33.333333333333336
1.2,0.06,0.65,5.967295,0.132925,0.0125,0.983039,0.118437,0.076604,4.701484,0.5,4.142855,0.001711,0.999966,201.0,5.813047,0.1632,0.0125,0.99766,,0.275492,0.257033,1.724,488.880002,65.730881,679.0,354.0,1033.0,2.572,0.03,0.05,0.05,0.08,0.01,77.167,33.333333333333336
1.2,0.08,0.15,,,,,,,,,,,,,1.617804,0.054829,0.0125,0.983049,,2.640762,3.109266,2.372,10.02356,5.327869,13.0,231.0,244.0,1.172,0.13,0.62,2.22,0.3,0.11,8.7887,7.692307692307692
1.2,0.08,0.25,,,,,,,,,,,,,1.642021,0.061813,0.0125,0.976571,,1.428968,1.577114,2.323,9.414605,3.869048,13.0,323.0,336.0,2.443,0.1,0.28,1.32,0.37,0.04,24.428,10.0
1.2,0.08,0.4,,,,,,,,,,,,,5.282962,0.07446,0.0125,0.984354,,1.575833,1.590169,2.073,49.22449,13.842975,67.0,417.0,484.0,1.231,0.05,0.2,0.97,0.3,0.04,24.619,20.0
1.2,0.08,0.5,,,,,,,,,,,,,5.539479,0.109041,0.0125,0.990433,,0.531565,0.466131,1.915,83.316562,15.994437,115.0,604.0,719.0,1.085,0.03,0.07,0.3,0.13,0.03,32.55,33.333333333333336
1.2,0.08,0.65,5.967295,0.132925,0.0125,0.983039,0.118437,0.076604,4.701484,0.5,4.142855,0.001711,0.999966,201.0,5.754962,0.1632,0.0125,0.99766,,0.345046,0.307542,1.724,199.357945,30.263158,276.0,636.0,912.0,2.256,0.03,0.05,0.05,0.1,0.01,67.67,33.333333333333336
1.2,0.1,0.15,,,,,,,,,,,,,4.588626,0.051759,0.0125,0.990107,,2.573759,2.357504,2.372,8.973826,4.562738,12.0,251.0,263.0,1.479,0.13,1.0,2.38,0.48,0.09,11.094,7.692307692307692
1.2,0.1,0.25,,,,,,,,,,,,,4.774452,0.061813,0.0125,0.976571,,2.400617,2.388883,2.338,8.08807,3.558719,10.0,271.0,281.0,0.872,0.1,0.43,3.6,0.52,0.11,8.7248,10.0
1.2,0.1,0.35,,,,,,,,,,,,,5.041022,0.074145,0.0125,0.982966,,1.806145,1.795397,2.176,16.677195,7.432432,22.0,274.0,296.0,0.957,0.07,0.23,1.42,0.32,0.07,14.355,14.285714285714285
1.2,0.1,0.4,,,,,,,,,,,,,5.146499,0.07446,0.0125,0.984354,,1.575833,1.590169,2.281,18.783865,6.132075,26.0,398.0,424.0,1.655,0.07,0.23,2.23,0.37,0.04,24.821,14.285714285714285
1.2,0.1,0.5,,,,,,,,,,,,,5.414271,0.109041,0.0125,0.990433,,0.995161,1.020221,1.977,43.223443,10.314685,59.0,513.0,572.0,1.524,0.05,0.1,1.65,0.32,0.03,30.489,20.0
1.2,0.1,0.65,5.967295,0.132925,0.0125,0.983039,0.118437,0.076604,4.701484,0.5,4.142855,0.001711,0.999966,201.0,5.630062,0.094708,0.0125,0.987064,,0.476546,0.471285,2.084,99.001833,17.904509,135.0,619.0,754.0,1.652,0.03,0.05,0.87,0.1,0.02,49.568,33.333333333333336
1.2,0.1,1.0,,,,,,,,,,,,,5.758027,0.274659,0.0125,0.935088,,0.367732,0.348809,1.726,205.652435,32.608696,285.0,589.0,874.0,3.815,0.03,0.03,0.05,0.08,0.01,114.44,33.333333333333336
1.2,0.1,3.0,,,,,,,,,,,,,4.773732,,,,,0.187353,0.153499,1.506,889.377872,99.838319,1235.0,2.0,1237.0,17.143,0.03,0.03,0.03,0.07,0.0,514.28,33.333333333333336
1.2,0.1,5.0,,,,,,,,,,,,,4.59506,,,,,0.171101,0.134341,1.49,,,,,,19.572,0.03,0.03,0.03,0.07,0.0,587.17,33.333333333333336
1.2,0.1,10.0,,,,,,,,,,,,,4.570082,,,,,0.133789,0.086936,1.405,856.080003,99.165972,1189.0,10.0,1199.0,18.498,0.03,0.03,0.03,0.07,0.0,554.93,33.333333333333336
1.2,0.15,0.15,,,,,,,,,,,,,4.596167,0.051759,0.0125,0.990107,,2.201972,2.314382,2.372,8.973826,4.562738,12.0,251.0,263.0,1.36,0.1,1.15,3.25,0.35,0.07,13.601,10.0
1.2,0.15,0.25,,,,,,,,,,,,,4.739342,0.055734,0.0125,0.984896,,2.182868,2.34441,2.338,8.08807,3.558719,10.0,271.0,281.0,1.578,0.1,0.82,3.73,0.32,0.06,15.777,10.0
1.2,0.15,0.35,,,,,,,,,,,,,4.905762,0.063539,0.0125,0.987631,,1.806145,1.795397,2.357,16.677195,7.432432,22.0,274.0,296.0,1.288,0.07,0.45,2.72,0.3,0.05,19.324,14.285714285714285
1.2,0.15,0.4,,,,,,,,,,,,,4.971701,0.07446,0.0125,0.984354,,1.575833,1.590169,2.281,12.908669,4.735376,17.0,342.0,359.0,1.478,0.07,0.23,3.07,0.3,0.05,22.172,14.285714285714285
1.2,0.15,0.5,,,,,,,,,,,,,5.157238,0.073375,0.0125,0.98224,,0.995161,1.020221,2.156,25.464834,8.196721,35.0,392.0,427.0,1.054,0.05,0.13,1.78,0.32,0.05,21.082,20.0
1.2,0.15,0.65,6.007572,0.096862,0.0125,0.963788,0.118437,0.076604,4.331877,0.5,2.470799,0.001277,0.999947,201.0,5.384839,0.094708,0.0125,0.987064,,0.686477,0.653036,2.084,51.605088,11.396469,71.0,552.0,623.0,1.616,0.05,0.08,0.85,0.23,0.03,32.314,20.0
1.2,0.2,0.15,,,,,,,,,,,,,4.778339,0.049099,0.0125,0.996231,,1.551557,1.803471,2.396,11.595448,6.726457,15.0,208.0,223.0,1.493,0.08,1.75,2.75,0.27,0.06,17.914,12.5
1.2,0.2,0.25,,,,,,,,,,,,,4.837326,0.053331,0.0125,0.995642,,1.596429,1.98015,2.328,5.832321,3.636364,8.0,212.0,220.0,1.302,0.08,0.57,3.0,0.37,0.06,15.619,12.5
1.2,0.2,0.35,,,,,,,,,,,,,4.887768,0.058628,0.0125,0.988668,,1.73804,1.723755,2.357,11.685602,5.533597,14.0,239.0,253.0,1.779,0.07,0.7,2.37,0.23,0.04,26.691,14.285714285714285
1.2,0.2,0.4,,,,,,,,,,,,,5.005747,0.061025,0.0125,0.98773,,1.796784,2.11753,2.331,11.844703,6.637168,15.0,211.0,226.0,1.497,0.07,0.52,2.85,0.32,0.04,22.449,14.285714285714285
1.2,0.2,0.5,,,,,,,,,,,,,5.094346,0.067601,0.0125,0.98568,,1.245157,1.432613,2.279,15.161087,6.006006,20.0,313.0,333.0,1.596,0.07,0.22,3.03,0.25,0.04,23.942,14.285714285714285
1.2,0.2,0.65,5.741387,0.074888,0.0125,0.969958,0.082941,0.036636,4.080647,0.5,1.700839,0.000211,0.999997,201.0,5.402976,0.077594,0.0125,0.988152,,1.022732,1.149744,2.178,15.174629,5.540897,21.0,358.0,379.0,1.866,0.05,0.13,3.13,0.25,0.03,37.326,20.0
1.2,0.3,0.15,,,,,,,,,,,,,4.757893,0.044836,0.0125,0.993153,,1.460093,2.07981,2.286,8.61244,5.5,11.0,189.0,200.0,1.649,0.08,1.12,6.85,0.28,0.05,19.793,12.5
1.2,0.3,0.25,,,,,,,,,,,,,4.992179,0.048179,0.0125,0.994148,,1.061919,1.308911,2.326,8.536322,5.820106,11.0,178.0,189.0,1.701,0.08,0.97,2.8,0.38,0.05,20.409,12.5
1.2,0.3,0.35,,,,,,,,,,,,,5.007429,0.051347,0.0125,0.992615,,1.106196,1.530499,2.295,12.798375,6.511628,14.0,201.0,215.0,1.292,0.07,1.07,2.32,0.23,0.05,19.383,14.285714285714285
1.2,0.3,0.4,,,,,,,,,,,,,5.119005,0.053428,0.0125,0.992567,,1.001244,1.489421,2.345,10.292015,6.140351,14.0,214.0,228.0,1.54,0.07,0.73,1.8,0.18,0.04,23.097,14.285714285714285
1.2,0.3,0.5,,,,,,,,,,,,,5.239632,0.057425,0.0125,0.990692,,0.752711,1.308746,2.276,14.500742,10.160428,19.0,168.0,187.0,1.428,0.07,0.38,2.13,0.18,0.05,21.414,14.285714285714285
1.2,0.3,0.65,,,,,,,,,,,,,5.324781,0.063421,0.0125,0.991326,,0.836709,1.179525,2.167,14.545455,6.802721,20.0,274.0,294.0,1.818,0.07,0.98,2.68,0.2,0.04,27.27,14.285714285714285
1.5,0.06,0.2,,,,,,,,,,,,,4.630663,0.052477,0.0125,0.979972,,2.742063,3.192205,1.922,9.183673,4.705882,12.0,243.0,255.0,1.76,0.12,0.42,2.85,0.57,0.07,15.084,8.333333333333334
1.5,0.06,0.35,,,,,,,,,,,,,5.090654,0.067286,0.0125,0.979753,,1.589001,1.643329,1.918,15.21877,5.128205,20.0,370.0,390.0,1.52,0.07,0.17,1.22,0.4,0.04,22.799,14.285714285714285
1.5,0.06,0.5,,,,,,,,,,,,,5.516112,0.084595,0.0125,0.987036,,1.086382,1.026697,1.76,42.215932,10.211268,58.0,510.0,568.0,0.995,0.03,0.07,0.13,0.15,0.03,29.851,33.333333333333336
1.5,0.06,0.65,,,,,,,,,,,,,5.756854,0.117047,0.0125,0.988921,,0.522546,0.510288,1.601,82.666124,13.713592,113.0,711.0,824.0,2.719,0.03,0.03,0.05,0.1,0.01,81.564,33.333333333333336
1.5,0.08,0.2,,,,,,,,,,,,,4.613365,0.052477,0.0125,0.979972,,2.742063,3.192205,1.922,9.183673,4.705882,12.0,243.0,255.0,1.44,0.1,0.33,1.95,0.42,0.07,14.404,10.0
1.5,0.08,0.35,,,,,,,,,,,,,4.968247,0.067286,0.0125,0.979753,,1.589001,1.643329,1.918,15.21877,5.128205,20.0,370.0,390.0,1.419,0.07,0.23,1.4,0.38,0.05,21.287,14.285714285714285
1.5,0.08,0.5,,,,,,,,,,,,,5.36236,0.084595,0.0125,0.987036,,1.086382,1.026697,1.76,42.215932,10.211268,58.0,510.0,568.0,1.216,0.03,0.12,0.42,0.43,0.03,36.471,33.333333333333336
1.5,0.08,0.65,,,,,,,,,,,,,5.66487,0.117047,0.0125,0.988921,,0.522546,0.510288,1.601,82.666124,13.713592,113.0,711.0,824.0,1.662,0.03,0.05,0.13,0.15,0.02,49.847,33.333333333333336
1.5,0.1,0.2,,,,,,,,,,,,,4.569359,0.052477,0.0125,0.979972,,1.893122,1.884787,1.977,9.183673,4.705882,12.0,243.0,255.0,1.105,0.1,0.87,2.37,0.4,0.09,11.053,10.0
1.5,0.1,0.35,,,,,,,,,,,,,4.889338,0.067286,0.0125,0.979753,,1.589001,1.643329,1.918,15.21877,5.128205,20.0,370.0,390.0,1.359,0.07,0.27,2.28,0.4,0.05,20.389,14.285714285714285
1.5,0.1,0.5,,,,,,,,,,,,,5.276503,0.064483,0.0125,0.97277,,1.086382,1.026697,1.896,42.215932,10.211268,58.0,510.0,568.0,1.227,0.05,0.12,1.22,0.27,0.04,24.547,20.0
1.5,0.1,0.65,,,,,,,,,,,,,5.672207,0.117047,0.0125,0.988921,,0.592865,0.892142,1.782,82.666124,13.713592,113.0,711.0,824.0,1.399,0.03,0.07,0.87,0.17,0.02,41.981,33.333333333333336
1.5,0.15,0.2,,,,,,,,,,,,,4.57309,0.049459,0.0125,0.987036,,1.893122,1.884787,1.977,10.712008,4.307692,14.0,311.0,325.0,1.88,0.08,0.43,3.0,0.3,0.04,22.556,12.5
1.5,0.15,0.35,,,,,,,,,,,,,4.928336,0.062239,0.0125,0.97955,,1.459179,1.755786,1.934,19.784749,6.648199,24.0,337.0,361.0,1.932,0.07,0.27,2.4,0.32,0.03,28.974,14.285714285714285
1.5,0.15,0.5,,,,,,,,,,,,,5.284447,0.064483,0.0125,0.97277,,1.086382,1.026697,1.896,24.952741,6.991525,33.0,439.0,472.0,1.29,0.05,0.17,2.03,0.3,0.04,25.807,20.0
1.5,0.15,0.65,,,,,,,,,,,,,5.594503,0.096302,0.0125,0.986821,,0.592865,0.892142,1.782,45.083145,11.890838,61.0,452.0,513.0,1.031,0.03,0.08,0.9,0.13,0.03,30.926,33.333333333333336
2.0,0.1,0.2,5.571704,0.020287,0.0125,0.699576,0.025907,0.03245,2.277843,0.5,4.164986,0.012726,0.998146,201.0,5.219101,0.02009,0.0125,0.769872,,0.640709,0.667084,1.316,37.07518,8.298755,20.0,221.0,241.0,0.993,0.03,0.07,0.23,0.13,0.03,29.789,33.333333333333336
2.0,0.1,0.4,5.570138,0.066683,0.0125,0.893813,0.059342,0.057253,2.328388,0.5,3.594187,0.010748,0.998224,201.0,5.235678,0.024408,0.0125,0.889128,,0.625635,0.637198,1.366,64.748202,12.323944,35.0,249.0,284.0,0.969,0.03,0.1,0.15,0.18,0.03,29.082,33.333333333333336
2.0,0.1,0.6,5.504304,0.069204,0.0125,0.969852,0.074492,0.025793,2.24965,0.5,2.193106,0.01355,0.992461,201.0,5.312621,0.064702,0.0125,0.958443,,0.573852,0.565341,1.422,53.593429,13.942308,29.0,179.0,208.0,1.549,0.03,0.07,0.22,0.12,0.02,46.478,33.333333333333336
